page_id,url,img,name,cardType,color,hp,bloom,arts1_text,arts1_icons,arts1_tokkou,arts2_text,arts2_icons,arts2_tokkou,arts3_text,arts3_icons,arts3_tokkou,keyword1,keyword2,keywordEffect,baton,extra,rarity,number,product1,product2,product3,product4,product5,tag1,tag2,tag3,tag4,tag5,tag6
584,https://hololive-official-cardgame.com/cardlist/?id=584&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-020_R.png,獅白ぼたん,ホロメン,緑,110,1st,ショッピングカートで来た　50,"緑,◇",,,,,,,,SSSSR,,自分のエールデッキの上から1枚を、自分のバックホロメンの〈獅白ぼたん〉に送る。,1,,R,hBP03-020,エリートスパーク,,,,,#JP,#5期生,#ケモミミ,#シューター,,
701,https://hololive-official-cardgame.com/cardlist/?id=701&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-020_SR.png,獅白ぼたん,ホロメン,緑,110,1st,ショッピングカートで来た　50,"緑,◇",,,,,,,,SSSSR,,自分のエールデッキの上から1枚を、自分のバックホロメンの〈獅白ぼたん〉に送る。,1,,SR,hBP03-020,エリートスパーク,,,,,#JP,#5期生,#ケモミミ,#シューター,,
2038,https://hololive-official-cardgame.com/cardlist/?id=2038&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-020_P.png,獅白ぼたん,ホロメン,緑,110,1st,ショッピングカートで来た　50,"緑,◇",,,,,,,,SSSSR,,自分のエールデッキの上から1枚を、自分のバックホロメンの〈獅白ぼたん〉に送る。,1,,P,hBP03-020,PRカード,,,,,#JP,#5期生,#ケモミミ,#シューター,,
585,https://hololive-official-cardgame.com/cardlist/?id=585&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-021_RR.png,獅白ぼたん,ホロメン,緑,190,2nd,"神エイム　110
自分の推しホロメンが〈獅白ぼたん〉の時、自分のバックホロメンのエール1枚をアーカイブできる:相手のセンターホロメンかコラボホロメンに特殊ダメージ40を与える。","緑,◇,◇",青+50,,,,,,,なんとかしてくれる獅白ぼたん,,自分のアーカイブの緑エール1枚ずつを、自分の#シューターを持つバックホロメン1～2人に送れる。,2,,RR,hBP03-021,エリートスパーク,,,,,#JP,#5期生,#ケモミミ,#シューター,,
702,https://hololive-official-cardgame.com/cardlist/?id=702&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-021_SR.png,獅白ぼたん,ホロメン,緑,190,2nd,"神エイム　110
自分の推しホロメンが〈獅白ぼたん〉の時、自分のバックホロメンのエール1枚をアーカイブできる:相手のセンターホロメンかコラボホロメンに特殊ダメージ40を与える。","緑,◇,◇",青+50,,,,,,,なんとかしてくれる獅白ぼたん,,自分のアーカイブの緑エール1枚ずつを、自分の#シューターを持つバックホロメン1～2人に送れる。,2,,SR,hBP03-021,エリートスパーク,,,,,#JP,#5期生,#ケモミミ,#シューター,,
703,https://hololive-official-cardgame.com/cardlist/?id=703&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-021_UR.png,獅白ぼたん,ホロメン,緑,190,2nd,"神エイム　110
自分の推しホロメンが〈獅白ぼたん〉の時、自分のバックホロメンのエール1枚をアーカイブできる:相手のセンターホロメンかコラボホロメンに特殊ダメージ40を与える。","緑,◇,◇",青+50,,,,,,,なんとかしてくれる獅白ぼたん,,自分のアーカイブの緑エール1枚ずつを、自分の#シューターを持つバックホロメン1～2人に送れる。,2,,UR,hBP03-021,エリートスパーク,,,,,#JP,#5期生,#ケモミミ,#シューター,,
586,https://hololive-official-cardgame.com/cardlist/?id=586&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-022_R.png,アキ・ローゼンタール,Buzzホロメン,緑,250,1st,"情熱のベリーダンサー　50
自分の推しホロメンが〈アキ・ローゼンタール〉の時、自分のツールが付いているホロメン全員のHP10回復。","緑,緑",,,,,,,,異国の世界の姿,,[センターポジション・コラボポジション限定]相手のパフォーマンスステップが開始する時に使える:このターンの間、自分のライフは相手の能力で減らない。,2,このホロメンがダウンした時、自分のライフ-2,R,hBP03-022,エリートスパーク,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
704,https://hololive-official-cardgame.com/cardlist/?id=704&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-022_SR.png,アキ・ローゼンタール,Buzzホロメン,緑,250,1st,"情熱のベリーダンサー　50
自分の推しホロメンが〈アキ・ローゼンタール〉の時、自分のツールが付いているホロメン全員のHP10回復。","緑,緑",,,,,,,,異国の世界の姿,,[センターポジション・コラボポジション限定]相手のパフォーマンスステップが開始する時に使える:このターンの間、自分のライフは相手の能力で減らない。,2,このホロメンがダウンした時、自分のライフ-2,SR,hBP03-022,エリートスパーク,,,,,#JP,#1期生,#ハーフエルフ,#お酒,,
587,https://hololive-official-cardgame.com/cardlist/?id=587&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-023_R.png,兎田ぺこら,Buzzホロメン,緑,230,1st,"カードするぺこ　80+
このターンに自分の〈兎田ぺこら〉の能力でサイコロを1回以上振っていた時、このアーツ+40。","緑,◇,◇",,,,,,,,あんたたちぃ,,サイコロを1回振れる:偶数の時、自分のデッキから、ファン1枚を公開し、手札に加える。そしてデッキをシャッフルする。,2,このホロメンがダウンした時、自分のライフ-2,R,hBP03-023,エリートスパーク,,,,,#JP,#3期生,#ケモミミ,,,
705,https://hololive-official-cardgame.com/cardlist/?id=705&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-023_SR.png,兎田ぺこら,Buzzホロメン,緑,230,1st,"カードするぺこ　80+
このターンに自分の〈兎田ぺこら〉の能力でサイコロを1回以上振っていた時、このアーツ+40。","緑,◇,◇",,,,,,,,あんたたちぃ,,サイコロを1回振れる:偶数の時、自分のデッキから、ファン1枚を公開し、手札に加える。そしてデッキをシャッフルする。,2,このホロメンがダウンした時、自分のライフ-2,SR,hBP03-023,エリートスパーク,,,,,#JP,#3期生,#ケモミミ,,,
588,https://hololive-official-cardgame.com/cardlist/?id=588&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-024_RR.png,風真いろは,ホロメン,緑,200,2nd,"風真が斬る　100+
このホロメンに緑以外のエールが2枚以上付いている時、このアーツ+50。","緑,◇,◇,◇",白+50,,,,,,,風真が護る,,自分のアーカイブのエール1枚ずつを、自分の[〈風真いろは〉と〈星街すいせい〉]1人ずつに送れる。,2,,RR,hBP03-024,エリートスパーク,,,,,#JP,#秘密結社holoX,,,,
706,https://hololive-official-cardgame.com/cardlist/?id=706&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-024_SR.png,風真いろは,ホロメン,緑,200,2nd,"風真が斬る　100+
このホロメンに緑以外のエールが2枚以上付いている時、このアーツ+50。","緑,◇,◇,◇",白+50,,,,,,,風真が護る,,自分のアーカイブのエール1枚ずつを、自分の[〈風真いろは〉と〈星街すいせい〉]1人ずつに送れる。,2,,SR,hBP03-024,エリートスパーク,,,,,#JP,#秘密結社holoX,,,,
707,https://hololive-official-cardgame.com/cardlist/?id=707&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-024_UR.png,風真いろは,ホロメン,緑,200,2nd,"風真が斬る　100+
このホロメンに緑以外のエールが2枚以上付いている時、このアーツ+50。","緑,◇,◇,◇",白+50,,,,,,,風真が護る,,自分のアーカイブのエール1枚ずつを、自分の[〈風真いろは〉と〈星街すいせい〉]1人ずつに送れる。,2,,UR,hBP03-024,エリートスパーク,,,,,#JP,#秘密結社holoX,,,,
589,https://hololive-official-cardgame.com/cardlist/?id=589&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-025_C.png,さくらみこ,ホロメン,赤,100,Debut,にゃっはろ～　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP03-025,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
850,https://hololive-official-cardgame.com/cardlist/?id=850&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-025_P.png,さくらみこ,ホロメン,赤,100,Debut,にゃっはろ～　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hBP03-025,PRカード,,,,,#JP,#0期生,#ベイビー,,,
2022,https://hololive-official-cardgame.com/cardlist/?id=2022&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP07/hBP03-025_02_HR.png,さくらみこ,ホロメン,赤,100,Debut,にゃっはろ～　30,◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,HR,hBP03-025,ディーヴァフィーバー,,,,,#JP,#0期生,#ベイビー,,,
590,https://hololive-official-cardgame.com/cardlist/?id=590&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-026_U.png,さくらみこ,ホロメン,赤,80,Debut,さくらの季節　30,"赤,◇",,,,,,,,君と待ち合わせ,,サイコロを1回振れる:2か4か6の時、相手のセンターホロメンに特殊ダメージ10を与える。3か5の時、自分のデッキを1枚引き、相手のセンターホロメンに特殊ダメージ10を与える。,1,,U,hBP03-026,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
708,https://hololive-official-cardgame.com/cardlist/?id=708&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-026_S.png,さくらみこ,ホロメン,赤,80,Debut,さくらの季節　30,"赤,◇",,,,,,,,君と待ち合わせ,,サイコロを1回振れる:2か4か6の時、相手のセンターホロメンに特殊ダメージ10を与える。3か5の時、自分のデッキを1枚引き、相手のセンターホロメンに特殊ダメージ10を与える。,1,,S,hBP03-026,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
804,https://hololive-official-cardgame.com/cardlist/?id=804&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP03-026_P.png,さくらみこ,ホロメン,赤,80,Debut,さくらの季節　30,"赤,◇",,,,,,,,君と待ち合わせ,,サイコロを1回振れる:2か4か6の時、相手のセンターホロメンに特殊ダメージ10を与える。3か5の時、自分のデッキを1枚引き、相手のセンターホロメンに特殊ダメージ10を与える。,1,,P,hBP03-026,PRカード,,,,,#JP,#0期生,#ベイビー,,,
591,https://hololive-official-cardgame.com/cardlist/?id=591&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-027_C_2.png,さくらみこ,ホロメン,赤,150,1st,エリートな水着　40,◇,,ぷにち　60,"赤,◇",,,,,,,,,,C,hBP03-027,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
709,https://hololive-official-cardgame.com/cardlist/?id=709&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-027_S_2.png,さくらみこ,ホロメン,赤,150,1st,エリートな水着　40,◇,,ぷにち　60,"赤,◇",,,,,,,,,,S,hBP03-027,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
2166,https://hololive-official-cardgame.com/cardlist/?id=2166&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hWF01/hBP03-027_P.png,さくらみこ,ホロメン,赤,150,1st,エリートな水着　40,◇,,ぷにち　60,"赤,◇",,,,,,,,,,P,hBP03-027,hololive OFFICIAL CARD GAME ツインウエハース,,,,,#JP,#0期生,#ベイビー,,,
592,https://hololive-official-cardgame.com/cardlist/?id=592&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-028_U.png,さくらみこ,ホロメン,赤,130,1st,応援頼んだぞ　30,◇,,"みこぴー！(｀・ω・´)🌸　50
サイコロを1回振れる:2か4か6の時、相手のセンターホロメンに特殊ダメージ20を与える。3か5の時、相手のセンターホロメンとコラボホロメンに特殊ダメージ20を与える。","赤,◇",,,,,,,,,,U,hBP03-028,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
710,https://hololive-official-cardgame.com/cardlist/?id=710&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-028_S.png,さくらみこ,ホロメン,赤,130,1st,応援頼んだぞ　30,◇,,"みこぴー！(｀・ω・´)🌸　50
サイコロを1回振れる:2か4か6の時、相手のセンターホロメンに特殊ダメージ20を与える。3か5の時、相手のセンターホロメンとコラボホロメンに特殊ダメージ20を与える。","赤,◇",,,,,,,,,,S,hBP03-028,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
593,https://hololive-official-cardgame.com/cardlist/?id=593&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-029_R.png,さくらみこ,ホロメン,赤,130,1st,"35Pと記念写真　30+
このホロメンに〈35P〉が付いている時、このアーツ+30。","赤,◇",,,,,,,,にぇ,,自分のデッキから、〈35P〉1枚を公開し、手札に加える。そしてデッキをシャッフルする。,,,R,hBP03-029,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
711,https://hololive-official-cardgame.com/cardlist/?id=711&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP03/hBP03-029_SR.png,さくらみこ,ホロメン,赤,130,1st,"35Pと記念写真　30+
このホロメンに〈35P〉が付いている時、このアーツ+30。","赤,◇",,,,,,,,にぇ,,自分のデッキから、〈35P〉1枚を公開し、手札に加える。そしてデッキをシャッフルする。,,,SR,hBP03-029,エリートスパーク,,,,,#JP,#0期生,#ベイビー,,,
